customer_id,full_name,email,city,state,country,postal_code,acquisition_channel,is_active,created_at,updated_at,_loaded_at
CUST-00278,Jonathan Moreno,lellis@example.net,New Savannahshire,NJ,US,67129,Paid Search,True,2025-08-27T22:25:08.928799,2026-04-24T19:23:30.610889,2026-04-24T19:23:36.235379
CUST-00279,Lisa Morris,JESSICAANDERSON@EXAMPLE.COM,Barnesbury,KY,US,52650,ORGANIC SEARCH,True,2026-03-15T21:59:10.823986,2026-04-24T19:23:34.229499,2026-04-24T19:23:36.236003
CUST-00280,Stacey Hunt,iballard@example.com,Jenniferside,SC,US,28988,PAID_SEARCH,True,2023-12-01T04:56:47.155324,2026-04-24T19:23:13.450055,2026-04-24T19:23:36.236379
CUST-00281,Mallory Page,glenda22@example.net,Annashire,OK,US,87946,Paid Search,True,2025-06-11T04:25:17.291301,2026-04-24T19:23:16.454609,2026-04-24T19:23:36.236748
CUST-00282,James Brown,NATALIE60@EXAMPLE.NET,East Josephburgh,LA,US,90074,organic,False,2024-01-24T15:10:55.659095,2026-04-24T19:23:26.362909,2026-04-24T19:23:36.237252
CUST-00283,Ashley Parrish,james80@example.com,Lake Deborah,MS,US,31643,PAID_SEARCH,True,2024-11-04T21:58:18.105782,2026-04-24T19:23:23.810019,2026-04-24T19:23:36.237754
CUST-00284,Richard Jennings,heather06@example.com,North Juliaborough,RI,US,58574,Paid Search,True,2025-10-20T12:24:27.074249,2026-04-24T19:23:30.689183,2026-04-24T19:23:36.238122
CUST-00285,Tracey Phillips,KARI89@EXAMPLE.ORG,Lake Charles,HI,US,96849,organic,True,2024-11-08T02:52:45.601503,2026-04-24T19:22:58.631894,2026-04-24T19:23:36.238461
CUST-00286,Ryan Smith,qramirez@example.org,Mckinneyberg,AZ,US,20647,Social Media,True,2026-02-05T14:29:40.771908,2026-04-24T19:23:11.812820,2026-04-24T19:23:36.238826
CUST-00287,Michael Fox,tracy98@example.com,New Carlos,NY,US,21390,PAID_SEARCH,True,2024-07-23T19:58:00.405570,2026-04-24T19:23:08.222157,2026-04-24T19:23:36.239162
CUST-00288,Isaac Robinson,BAILEYNICOLE@EXAMPLE.NET,Barajastown,DE,US,88180,Referral,True,2024-05-08T05:09:29.431271,2026-04-24T19:22:50.420873,2026-04-24T19:23:36.239583
CUST-00289,Robert Wilson,susanfleming@example.com,Amberport,AK,US,68247,Social Media,True,2025-10-11T21:19:54.783739,2026-04-24T19:22:58.497483,2026-04-24T19:23:36.239975
CUST-00290,Jose Vaughan,stucker@example.net,Port Amanda,AL,US,82674,Referral,True,2023-07-05T19:50:35.088389,2026-04-24T19:23:16.220108,2026-04-24T19:23:36.240326
CUST-00291,Ronald Johns,MICHELLECOLEMAN@EXAMPLE.ORG,Lucasland,WA,US,90422,EMAIL,True,2023-10-10T13:26:16.580872,2026-04-24T19:23:03.553514,2026-04-24T19:23:36.240903
CUST-00292,Kristin Andrews,benjamin10@example.org,West Rickey,NV,US,83104,Paid Search,True,2024-07-11T05:59:21.978381,2026-04-24T19:22:54.984255,2026-04-24T19:23:36.241264
CUST-00293,Lisa Avila,inunez@example.org,Lake Melaniestad,NY,US,14412,Social Media,True,2024-03-07T16:01:21.707534,2026-04-24T19:23:17.152719,2026-04-24T19:23:36.241633
CUST-00294,Matthew Wells,CAMPBELLSARA@EXAMPLE.COM,East Julie,WY,US,72030,Social Media,True,2024-03-13T07:14:23.346693,2026-04-24T19:23:14.042740,2026-04-24T19:23:36.242048
CUST-00295,Brenda Williams,erica50@example.net,Medinaland,ME,US,28033,PAID_SEARCH,True,2025-07-23T00:15:56.613888,2026-04-24T19:23:30.212783,2026-04-24T19:23:36.242496
CUST-00296,Luis King,jason82@example.org,East Emilyshire,PR,US,07629,Social Media,True,2025-11-12T23:16:49.687402,2026-04-24T19:23:31.942192,2026-04-24T19:23:36.243029
CUST-00297,Danielle Gonzalez,ENEWMAN@EXAMPLE.COM,Lynnstad,DC,US,88489,social media,True,2025-04-12T07:15:32.092582,2026-04-24T19:22:42.002703,2026-04-24T19:23:36.243428
CUST-00298,Matthew Steele,mcculloughlouis@example.com,New Ashley,AS,US,41963,organic,True,2026-03-10T12:13:10.020586,2026-04-24T19:22:46.118371,2026-04-24T19:23:36.243829
CUST-00299,Brandy Quinn,john36@example.com,Fordstad,WI,US,40539,organic,True,2024-10-09T16:07:40.847046,2026-04-24T19:22:42.529958,2026-04-24T19:23:36.244182
CUST-00300,Christina Gross,WILKINSONMICHELE@EXAMPLE.ORG,Lake Charlestown,PR,US,66977,Referral,True,2025-03-17T04:09:41.711368,2026-04-24T19:23:24.758544,2026-04-24T19:23:36.244595
CUST-00301,Kimberly Lutz,nhammond@example.org,Valdezberg,MN,US,51946,EMAIL,True,2023-12-25T18:28:01.379982,2026-04-24T19:23:22.328691,2026-04-24T19:23:36.245257
CUST-00302,Jonathan Bates,dennis88@example.org,Port Willie,NV,US,21370,PAID_SEARCH,True,2023-11-07T09:08:29.074116,2026-04-24T19:23:32.922710,2026-04-24T19:23:36.245834
CUST-00303,Philip Hall,JILLWEBB@EXAMPLE.COM,Miketon,TN,US,27603,EMAIL,True,2024-11-12T13:04:39.351624,2026-04-24T19:23:23.487628,2026-04-24T19:23:36.246335
CUST-00304,Matthew Garcia,dharrison@example.org,Maryview,OR,US,71850,Social Media,True,2025-01-08T19:45:53.956808,2026-04-24T19:22:58.599574,2026-04-24T19:23:36.246761
CUST-00305,Jamie Solomon,pdiaz@example.org,Gomezstad,NM,US,63692,ORGANIC SEARCH,True,2025-12-22T04:18:27.194212,2026-04-24T19:22:36.395861,2026-04-24T19:23:36.247505
CUST-00306,Christine Lopez,SCOTTHALL@EXAMPLE.NET,Carolynville,TN,US,30692,EMAIL,True,2024-07-22T09:19:06.930779,2026-04-24T19:22:55.813486,2026-04-24T19:23:36.247938
CUST-00307,Maria Jenkins,olsontimothy@example.org,North David,OR,US,21620,EMAIL,True,2023-09-19T16:59:13.563331,2026-04-24T19:23:06.758569,2026-04-24T19:23:36.248552
CUST-00308,Jennifer Costa,brianscott@example.org,Lake Jessicaport,CO,US,28890,organic,True,2024-08-29T06:55:56.726611,2026-04-24T19:23:35.566550,2026-04-24T19:23:36.249086
CUST-00309,Kevin Saunders,AJACKSON@EXAMPLE.NET,Garymouth,NH,US,78689,organic,True,2025-01-31T05:10:17.869768,2026-04-24T19:22:49.788827,2026-04-24T19:23:36.249465
CUST-00310,Susan Cohen,banderson@example.org,New Cole,NJ,US,81077,organic,True,2025-02-10T07:34:28.922189,2026-04-24T19:23:28.665158,2026-04-24T19:23:36.249830
CUST-00311,April Pace,davisdonna@example.net,Boydstad,VI,US,06194,Social Media,True,2025-05-28T12:12:35.803039,2026-04-24T19:23:01.737376,2026-04-24T19:23:36.250258
CUST-00312,Natalie Juarez,YCLARKE@EXAMPLE.COM,South Dennisfort,WI,US,30976,Referral,True,2026-01-16T06:52:03.409101,2026-04-24T19:22:41.029055,2026-04-24T19:23:36.250618
CUST-00313,Adrienne Mills,ascott@example.net,South Diamondmouth,MT,US,47984,EMAIL,True,2023-08-19T20:57:36.875586,2026-04-24T19:23:01.564295,2026-04-24T19:23:36.250982
CUST-00314,Donald Becker,jose86@example.net,South Andrea,OH,US,63739,social media,True,2023-11-06T21:56:58.777346,2026-04-24T19:23:09.545630,2026-04-24T19:23:36.251316
CUST-00315,Michael Fitzgerald,TKING@EXAMPLE.NET,Lake Jerryburgh,CT,US,28610,Social Media,True,2024-11-02T02:09:26.461679,2026-04-24T19:23:23.164867,2026-04-24T19:23:36.251668
CUST-00316,Samantha Ruiz,martintamara@example.org,Davisview,IN,US,49107,Referral,True,2023-07-21T18:56:21.718873,2026-04-24T19:22:38.265320,2026-04-24T19:23:36.252165
CUST-00317,Donna Stuart,zarias@example.net,Port Lorifort,NV,US,01904,EMAIL,True,2023-12-02T02:27:42.529117,2026-04-24T19:23:15.413053,2026-04-24T19:23:36.252535
CUST-00318,Lisa Craig,JAMES98@EXAMPLE.NET,Johntown,GA,US,11883,organic,True,2026-04-21T07:40:34.535059,2026-04-24T19:23:22.780373,2026-04-24T19:23:36.254549
CUST-00319,Nancy Jones,elizabeth69@example.org,New Justinside,PW,US,76907,ORGANIC SEARCH,True,2024-05-10T12:03:56.669758,2026-04-24T19:23:33.797260,2026-04-24T19:23:36.255279
CUST-00320,Debbie Russell,jeremy37@example.com,New Charlesport,MA,US,15837,social media,True,2025-09-20T21:17:48.939777,2026-04-24T19:23:33.402561,2026-04-24T19:23:36.255641
CUST-00321,Nina Ali,HEATHER69@EXAMPLE.COM,Maldonadoshire,VI,US,04085,ORGANIC SEARCH,True,2024-10-04T04:36:34.574357,2026-04-24T19:22:51.469186,2026-04-24T19:23:36.255996
CUST-00322,Rebecca Gutierrez,oschultz@example.net,Zacharytown,UT,US,35018,social media,True,2024-01-22T02:36:32.620434,2026-04-24T19:22:41.580566,2026-04-24T19:23:36.256470
CUST-00323,Steven Adams,charles27@example.com,South Jillian,IA,US,96895,Social Media,True,2024-01-15T07:32:14.368747,2026-04-24T19:22:51.924322,2026-04-24T19:23:36.256833
CUST-00324,Richard Wilson,JAMESWRIGHT@EXAMPLE.NET,Lake Stephaniefort,RI,US,01369,ORGANIC SEARCH,True,2025-08-09T11:38:40.718349,2026-04-24T19:23:08.488437,2026-04-24T19:23:36.257244
CUST-00325,William Prince PhD,charlesnathan@example.com,Whitehaven,KY,US,52651,Social Media,True,2023-12-24T10:32:44.643898,2026-04-24T19:23:10.599911,2026-04-24T19:23:36.257836
CUST-00326,Gregory Dalton,foxrodney@example.net,South Tiffany,UT,US,68423,organic,True,2024-09-10T04:42:38.850143,2026-04-24T19:23:17.352633,2026-04-24T19:23:36.258241
CUST-00327,Louis Green,CRAIGNICOLAS@EXAMPLE.ORG,Joelfort,RI,US,45471,ORGANIC SEARCH,True,2024-05-30T00:55:01.543487,2026-04-24T19:23:05.926201,2026-04-24T19:23:36.258641
CUST-00328,Diana White,robertgoodwin@example.com,New Gina,GU,US,13591,Social Media,True,2025-06-22T21:35:14.223500,2026-04-24T19:23:24.245255,2026-04-24T19:23:36.259213
CUST-00329,Nancy Kennedy,mchase@example.org,East Robertberg,MH,US,83161,Paid Search,True,2024-11-11T13:58:54.832756,2026-04-24T19:23:19.233620,2026-04-24T19:23:36.259624
CUST-00330,Brett Martin,JEVANS@EXAMPLE.NET,Port Jonathan,MP,US,83058,Paid Search,True,2023-08-08T14:35:21.877055,2026-04-24T19:23:20.675593,2026-04-24T19:23:36.259976
CUST-00331,Jason Bell,michael88@example.com,New Barbara,SD,US,71075,ORGANIC SEARCH,True,2023-11-02T08:00:25.410255,2026-04-24T19:23:22.818546,2026-04-24T19:23:36.260369
CUST-00332,Blake Austin,mark87@example.net,Welchberg,VI,US,22465,Referral,True,2025-03-26T23:37:53.198150,2026-04-24T19:23:31.714000,2026-04-24T19:23:36.260796
CUST-00333,Andrea Martin,KWELCH@EXAMPLE.COM,West Logan,LA,US,93618,EMAIL,True,2024-02-12T03:54:18.829637,2026-04-24T19:23:14.678658,2026-04-24T19:23:36.261432
CUST-00334,Jennifer White,pam59@example.net,East Jessicaview,WA,US,92342,PAID_SEARCH,True,2025-07-24T14:12:59.855235,2026-04-24T19:22:48.634290,2026-04-24T19:23:36.261963
CUST-00335,Allison Sanders,egarcia@example.com,North Joseberg,CO,US,86331,EMAIL,True,2026-02-08T20:22:11.434593,2026-04-24T19:22:59.390773,2026-04-24T19:23:36.262359
CUST-00336,Joseph Jackson,JOHNMITCHELL@EXAMPLE.NET,Lake Michaelmouth,VI,US,62911,PAID_SEARCH,True,2024-09-18T00:01:23.580922,2026-04-24T19:23:28.253896,2026-04-24T19:23:36.262771
CUST-00337,Joyce Curry,amy28@example.org,Millsside,ME,US,46005,Social Media,True,2024-10-03T20:14:04.085868,2026-04-24T19:22:49.627707,2026-04-24T19:23:36.263135
CUST-00338,Adam Mills,ramosmichael@example.com,West Justin,ND,US,01591,PAID_SEARCH,True,2025-05-17T16:34:52.258817,2026-04-24T19:23:05.515899,2026-04-24T19:23:36.263594
CUST-00339,Linda Robles,XEVANS@EXAMPLE.COM,Jacobside,NE,US,52241,ORGANIC SEARCH,True,2024-01-23T21:41:50.454024,2026-04-24T19:23:18.896279,2026-04-24T19:23:36.264118
CUST-00340,Mario Black,oclayton@example.com,Justinside,AS,US,35736,Paid Search,True,2024-07-20T12:21:19.099283,2026-04-24T19:23:27.208921,2026-04-24T19:23:36.264595
CUST-00341,Denise Dean,derrickrodriguez@example.com,West Andrew,AR,US,70620,EMAIL,True,2023-05-19T08:05:42.216588,2026-04-24T19:23:34.339956,2026-04-24T19:23:36.265016
CUST-00342,Adrian Robinson,JOSEPH70@EXAMPLE.ORG,Collinsfort,MN,US,61277,Referral,True,2025-05-27T17:35:28.924239,2026-04-24T19:22:37.904227,2026-04-24T19:23:36.265430
CUST-00343,James Daniels,bridgesstephanie@example.org,East Paula,KS,US,50515,social media,True,2025-10-18T14:52:31.908124,2026-04-24T19:22:43.317693,2026-04-24T19:23:36.265838
CUST-00344,Amanda Murray,paulproctor@example.org,New Elizabethborough,NJ,US,51504,Paid Search,True,2025-05-10T18:10:53.293340,2026-04-24T19:22:54.726562,2026-04-24T19:23:36.266248
CUST-00345,John Evans,ERIC08@EXAMPLE.NET,Paigeborough,DE,US,31429,PAID_SEARCH,True,2025-03-18T13:53:13.472445,2026-04-24T19:22:55.470809,2026-04-24T19:23:36.266580
CUST-00346,Alexa Williams,laurarichards@example.com,Barkerberg,MN,US,12229,Social Media,True,2024-01-22T14:49:40.824745,2026-04-24T19:23:05.995152,2026-04-24T19:23:36.267125
CUST-00347,Meredith Moody,sarah00@example.com,South Jesse,OH,US,84996,EMAIL,True,2025-08-01T05:11:14.512709,2026-04-24T19:23:24.331523,2026-04-24T19:23:36.267569
CUST-00348,Nathaniel King,BQUINN@EXAMPLE.NET,South Jasmineside,LA,US,71638,Referral,True,2025-05-27T20:17:57.320429,2026-04-24T19:22:47.386550,2026-04-24T19:23:36.267969
CUST-00349,Ronald Rocha,amymorris@example.com,North Amanda,NV,US,39255,Social Media,True,2025-10-08T22:34:43.544428,2026-04-24T19:23:08.496357,2026-04-24T19:23:36.268381
CUST-00350,Cody Smith,osmith@example.net,Kimberlybury,MD,US,95004,EMAIL,True,2023-07-03T11:49:41.471837,2026-04-24T19:23:34.029789,2026-04-24T19:23:36.269038
CUST-00351,Brittany Campbell,RLEE@EXAMPLE.COM,Davidsonville,CT,US,69077,EMAIL,True,2025-04-16T01:08:39.340432,2026-04-24T19:22:38.626636,2026-04-24T19:23:36.269616
CUST-00352,Mr. Kenneth Huff,gregoryjohnson@example.org,Foxshire,KS,US,06934,EMAIL,True,2024-05-30T12:13:17.302722,2026-04-24T19:23:12.357218,2026-04-24T19:23:36.270153
CUST-00353,Steve Miller PhD,smithsamantha@example.net,West Angelachester,GU,US,48875,Referral,True,2025-09-11T08:42:13.016599,2026-04-24T19:22:39.498002,2026-04-24T19:23:36.270584
CUST-00354,Toni Davis,ALLISON14@EXAMPLE.ORG,New Paul,ID,US,69470,Paid Search,True,2025-04-13T20:10:04.772093,2026-04-24T19:23:10.201660,2026-04-24T19:23:36.270921
CUST-00355,Mark Howard,angelagrant@example.net,Parkchester,FM,US,14145,Referral,True,2023-10-24T20:44:30.908378,2026-04-24T19:22:46.823792,2026-04-24T19:23:36.271336
CUST-00356,Lindsay Mahoney,qwagner@example.org,Andreamouth,PR,US,49223,Referral,True,2024-07-19T21:36:48.449344,2026-04-24T19:23:13.994449,2026-04-24T19:23:36.271684
CUST-00357,Joshua Garner,CHARLENE98@EXAMPLE.ORG,Suzannemouth,MO,US,00526,Social Media,True,2025-06-28T22:09:53.554557,2026-04-24T19:23:34.977388,2026-04-24T19:23:36.272011
CUST-00358,William Lewis,holmesvictoria@example.com,Andrewview,PW,US,73070,PAID_SEARCH,True,2024-11-05T07:09:15.469434,2026-04-24T19:23:10.240092,2026-04-24T19:23:36.272423
CUST-00359,Jacob Perkins,clintonstevens@example.org,West Lisa,CO,US,75275,Social Media,True,2024-07-06T03:42:47.353531,2026-04-24T19:23:31.072908,2026-04-24T19:23:36.272817
CUST-00360,Steven Warner PhD,CUMMINGSLAURA@EXAMPLE.ORG,New Dawnton,VA,US,76035,ORGANIC SEARCH,True,2024-06-16T03:43:54.749810,2026-04-24T19:23:22.807314,2026-04-24T19:23:36.273222
CUST-00361,Cristina Delgado,michael66@example.org,Lake Kimberlyfurt,AR,US,40449,organic,True,2024-11-19T15:57:37.496530,2026-04-24T19:22:55.158993,2026-04-24T19:23:36.273562
CUST-00362,Nicholas Long,markwolfe@example.org,Mullinsshire,NY,US,12308,ORGANIC SEARCH,True,2023-12-24T10:21:27.285767,2026-04-24T19:22:53.386982,2026-04-24T19:23:36.274107
CUST-00363,Patrick Kelley,VHERNANDEZ@EXAMPLE.ORG,Christopherhaven,NE,US,91972,ORGANIC SEARCH,True,2023-09-14T22:37:25.102852,2026-04-24T19:22:44.092246,2026-04-24T19:23:36.274492
CUST-00364,Yolanda Warren,tonypearson@example.org,North Joseph,NE,US,42891,Referral,True,2025-05-14T08:50:53.183590,2026-04-24T19:23:10.561094,2026-04-24T19:23:36.274919
CUST-00365,Gregory Rios,powersrodney@example.com,Garystad,RI,US,58462,social media,True,2025-03-07T22:05:54.965829,2026-04-24T19:23:02.427805,2026-04-24T19:23:36.275328
CUST-00366,Ashley Brown,JAMESBROOKS@EXAMPLE.NET,Port Marissa,LA,US,02301,Social Media,True,2024-05-05T05:12:39.631264,2026-04-24T19:23:24.256846,2026-04-24T19:23:36.275732
CUST-00367,Christy Payne,shannon05@example.org,Anaberg,UT,US,92088,social media,True,2025-04-26T07:32:16.193728,2026-04-24T19:22:58.596400,2026-04-24T19:23:36.276064
CUST-00368,Lisa Brown,scottbrian@example.org,North Paulview,TN,US,87021,PAID_SEARCH,True,2024-05-23T18:53:27.515856,2026-04-24T19:22:42.473486,2026-04-24T19:23:36.276458
CUST-00369,Michelle Mckee,MICHELLE63@EXAMPLE.COM,Delacruzside,CO,US,24935,Social Media,True,2023-11-28T23:59:12.618309,2026-04-24T19:23:34.007482,2026-04-24T19:23:36.276807
CUST-00370,James Moore,williamssandra@example.com,Gabriellestad,SC,US,40127,Social Media,True,2024-01-08T21:39:08.127807,2026-04-24T19:23:34.694656,2026-04-24T19:23:36.277207
CUST-00371,Tiffany Perez,lisa46@example.org,Pennyberg,CO,US,96169,organic,True,2024-06-16T21:06:52.792611,2026-04-24T19:23:33.636342,2026-04-24T19:23:36.277619
CUST-00372,Susan Murphy,ROBERTBERRY@EXAMPLE.COM,East Denise,OR,US,71457,Paid Search,True,2025-05-13T14:43:13.633784,2026-04-24T19:22:48.138614,2026-04-24T19:23:36.278100
CUST-00373,Jessica Stout,kylethornton@example.net,Lake Sarah,PW,US,21216,organic,True,2024-04-06T23:23:41.269845,2026-04-24T19:23:09.440418,2026-04-24T19:23:36.278524
CUST-00374,Pamela Beard,whitemary@example.org,Aliport,NV,US,98229,Social Media,True,2026-02-11T05:40:12.401856,2026-04-24T19:23:29.647806,2026-04-24T19:23:36.278944
CUST-00375,Phillip Salazar,EDWIN31@EXAMPLE.ORG,Catherinebury,PA,US,30933,PAID_SEARCH,True,2024-01-03T02:28:36.961597,2026-04-24T19:22:37.565070,2026-04-24T19:23:36.279289
CUST-00376,Julie Banks,wattsthomas@example.net,Port Paul,NJ,US,18525,ORGANIC SEARCH,True,2023-10-21T13:14:48.406355,2026-04-24T19:22:49.576384,2026-04-24T19:23:36.279751
CUST-00377,Courtney Powers,aduran@example.com,Port James,HI,US,58078,organic,True,2025-11-30T05:13:59.014889,2026-04-24T19:23:05.396574,2026-04-24T19:23:36.280260
CUST-00378,Lisa Holloway,MICHELLE36@EXAMPLE.COM,Phillipshire,PA,US,70776,Paid Search,True,2024-11-20T14:14:20.170431,2026-04-24T19:23:28.546978,2026-04-24T19:23:36.280852
CUST-00379,Danielle Medina,meyershannon@example.org,New Paulton,ID,US,38666,PAID_SEARCH,True,2024-08-18T17:10:38.373381,2026-04-24T19:23:29.063854,2026-04-24T19:23:36.281279
CUST-00380,Melissa Mckee,steven64@example.net,Gallegosmouth,CO,US,95219,ORGANIC SEARCH,True,2024-10-24T16:02:35.100543,2026-04-24T19:22:46.786283,2026-04-24T19:23:36.281636
CUST-00381,Kevin Marquez,PHILLIPMORRIS@EXAMPLE.ORG,South Christopher,MD,US,91165,Social Media,True,2025-04-04T17:53:54.644364,2026-04-24T19:23:18.688185,2026-04-24T19:23:36.282090
CUST-00382,Madison Miller,jennifermartinez@example.org,Acostahaven,RI,US,21459,EMAIL,True,2024-06-13T00:19:30.080266,2026-04-24T19:22:58.836421,2026-04-24T19:23:36.282613
CUST-00383,Carla Thomas,rhondacunningham@example.net,South Kylemouth,LA,US,82611,Social Media,True,2023-11-09T01:55:27.559139,2026-04-24T19:23:29.912515,2026-04-24T19:23:36.283037
CUST-00384,Scott Stephens,ADAMCANNON@EXAMPLE.ORG,New Nicolebury,IL,US,77684,ORGANIC SEARCH,True,2025-04-16T16:23:09.321588,2026-04-24T19:23:03.224309,2026-04-24T19:23:36.283444
CUST-00385,Joshua Harvey,mmiller@example.org,North Jack,AR,US,86127,social media,True,2024-05-11T12:22:47.262341,2026-04-24T19:22:44.722465,2026-04-24T19:23:36.283794
CUST-00386,Brandon Rodriguez,estradamary@example.com,East Emily,RI,US,87129,Social Media,True,2025-05-21T19:01:44.567712,2026-04-24T19:23:11.698139,2026-04-24T19:23:36.284186
CUST-00387,Anna Evans,TAMMYCURRY@EXAMPLE.COM,Priscillaland,WV,US,56511,Social Media,True,2025-11-04T02:50:55.489931,2026-04-24T19:22:39.895552,2026-04-24T19:23:36.284591
CUST-00388,Jason Clark,staylor@example.com,New Brian,OK,US,96147,EMAIL,True,2026-04-02T04:20:12.303353,2026-04-24T19:23:07.736797,2026-04-24T19:23:36.284948
CUST-00389,Lee Stewart,webbhaley@example.net,Sarashire,NM,US,68619,Referral,True,2025-07-02T01:40:35.633763,2026-04-24T19:23:05.864467,2026-04-24T19:23:36.285346
CUST-00390,April Johnson,NICOLEHALL@EXAMPLE.COM,Lake Melaniechester,MT,US,06463,PAID_SEARCH,True,2024-04-24T19:56:10.365179,2026-04-24T19:23:09.624930,2026-04-24T19:23:36.285837
CUST-00391,Barry Evans,alexharris@example.com,Katieville,TX,US,44185,Paid Search,True,2024-05-03T02:59:19.795239,2026-04-24T19:23:19.463799,2026-04-24T19:23:36.286461
CUST-00392,Karen Wells,collierjames@example.com,Lake Derekberg,SC,US,60875,Paid Search,True,2025-12-27T12:48:21.821834,2026-04-24T19:23:08.218053,2026-04-24T19:23:36.286919
CUST-00393,Nathaniel Stewart,STEVEN60@EXAMPLE.NET,East Barbaramouth,AS,US,46847,social media,True,2023-07-06T15:20:06.421064,2026-04-24T19:22:44.958294,2026-04-24T19:23:36.287264
CUST-00394,Laura Price,morgannicholas@example.net,Port Kimberlyport,VT,US,41723,Referral,True,2025-06-10T20:57:47.258627,2026-04-24T19:22:52.289845,2026-04-24T19:23:36.287694
CUST-00395,Elizabeth Warren,crawfordjohn@example.com,North Neil,AZ,US,26990,Referral,True,2026-01-19T20:49:11.793005,2026-04-24T19:23:02.626446,2026-04-24T19:23:36.288111
CUST-00396,Thomas Oconnor,LLOYDREBECCA@EXAMPLE.ORG,Kimberlyberg,WI,US,13379,Social Media,True,2025-10-11T22:06:23.172053,2026-04-24T19:23:32.281431,2026-04-24T19:23:36.288655
CUST-00397,Kelly Smith,jamiejohnson@example.com,Lake Melanieland,MA,US,61695,EMAIL,True,2025-12-24T09:16:06.480239,2026-04-24T19:22:42.186170,2026-04-24T19:23:36.289077
CUST-00398,Dustin Patel,andrew43@example.com,Lambertview,FL,US,21144,social media,True,2024-02-18T22:00:52.480746,2026-04-24T19:22:36.915403,2026-04-24T19:23:36.289433
CUST-00399,Tony Brock,CLARKMICHAEL@EXAMPLE.COM,East Charles,RI,US,44900,social media,True,2024-12-07T09:48:42.254843,2026-04-24T19:22:39.043571,2026-04-24T19:23:36.289829
CUST-00400,Brandon Myers,ruizemma@example.org,Jensenport,MA,US,26472,Referral,True,2025-06-14T05:23:51.992221,2026-04-24T19:23:16.252216,2026-04-24T19:23:36.290243
CUST-00401,Anna Lang,beltrankatelyn@example.com,Davisport,TX,US,84966,PAID_SEARCH,True,2025-06-11T06:50:52.561758,2026-04-24T19:23:03.923794,2026-04-24T19:23:36.290659
CUST-00402,Jack White,STACEYTHOMAS@EXAMPLE.NET,Kristinamouth,NH,US,64399,Referral,True,2023-05-28T05:58:37.875587,2026-04-24T19:23:04.520062,2026-04-24T19:23:36.291079
CUST-00403,Bethany Garcia,timothy24@example.com,West Angelaland,WY,US,40100,Referral,True,2024-11-28T19:51:49.572779,2026-04-24T19:23:00.048989,2026-04-24T19:23:36.291424
CUST-00404,John Jones,pallen@example.net,Port Heather,NE,US,57563,Social Media,True,2025-01-05T14:12:55.706146,2026-04-24T19:22:56.532050,2026-04-24T19:23:36.291782
CUST-00405,Laura Tucker,GILBERTCALDWELL@EXAMPLE.NET,Nguyenville,GU,US,58856,Social Media,True,2023-11-04T03:00:26.862086,2026-04-24T19:23:33.353007,2026-04-24T19:23:36.292212
CUST-00406,Jamie Snyder,georgegina@example.net,North Jeffberg,FM,US,76623,organic,True,2026-01-08T19:16:27.648105,2026-04-24T19:23:14.167969,2026-04-24T19:23:36.292614
CUST-00407,Jean Lane,shermandonna@example.com,East Erin,MD,US,39787,PAID_SEARCH,True,2025-01-08T22:49:19.932575,2026-04-24T19:23:30.792256,2026-04-24T19:23:36.293101
CUST-00408,Lisa Dixon,SAMANTHA65@EXAMPLE.ORG,Port Kelly,MN,US,72444,organic,True,2026-03-20T15:13:18.487609,2026-04-24T19:22:36.050599,2026-04-24T19:23:36.293445
CUST-00409,Kevin Garrett,daniel40@example.org,Sullivanchester,ND,US,28185,EMAIL,True,2025-04-19T23:43:23.382946,2026-04-24T19:23:04.492285,2026-04-24T19:23:36.293900
CUST-00410,Brittany Bright,angelabridges@example.com,East Alexander,SD,US,02559,EMAIL,True,2023-09-29T20:48:39.882088,2026-04-24T19:23:29.093321,2026-04-24T19:23:36.294305
CUST-00411,Robert Dalton,IPROCTOR@EXAMPLE.ORG,Hansonmouth,NY,US,56091,PAID_SEARCH,False,2024-12-19T23:31:06.079576,2026-04-24T19:23:03.002746,2026-04-24T19:23:36.294675
CUST-00412,Sarah Young,jeremiah69@example.org,Robertside,OK,US,48600,Social Media,True,2023-05-31T18:04:08.758142,2026-04-24T19:22:38.271902,2026-04-24T19:23:36.295004
CUST-00413,Mr. Charles Simon,hbush@example.net,Stevenland,NC,US,80464,PAID_SEARCH,True,2023-07-31T00:00:37.113923,2026-04-24T19:23:04.347094,2026-04-24T19:23:36.295359
CUST-00414,Anthony Cooper,SUTTONAMBER@EXAMPLE.NET,South Shawnfort,OK,US,96683,social media,True,2024-04-22T08:01:26.414846,2026-04-24T19:22:57.174872,2026-04-24T19:23:36.295877
CUST-00415,Richard Green,keith09@example.net,Laneshire,AR,US,86526,ORGANIC SEARCH,True,2026-04-14T05:59:52.972290,2026-04-24T19:23:24.533747,2026-04-24T19:23:36.296323
CUST-00416,Richard King,mitchellchristopher@example.net,Joshuaview,AL,US,97681,organic,True,2023-08-25T07:33:26.613632,2026-04-24T19:22:46.476831,2026-04-24T19:23:36.296755
CUST-00417,Michael Washington,DONNAWOOD@EXAMPLE.ORG,West Traceyberg,PA,US,20705,Social Media,True,2025-10-28T21:04:30.136961,2026-04-24T19:23:21.165678,2026-04-24T19:23:36.297325
